WKT,fid,№,Идент. на локация,Адрес,Х,Y,Номер на секция,Дата на избора,Избори
"POINT (23.2800600704312 42.6934330280776)","1226","1226",2.4.2023 г._58,"92 ОУ ""Д.ТАЛЕВ"", гр.София, УЛ.ДОБРОТИЧ № 21",195273.2725,4733484.581,"254611075",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1227","1227",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611003",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1228","1228",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611004",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1229","1229",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611005",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1230","1230",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611044",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1231","1231",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611045",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1232","1232",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611048",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1233","1233",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611049",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1234","1234",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611053",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2823910016339 42.7051690322705)","1235","1235",2.4.2023 г._59,"135 СУ ""Ян Амос Коменски"", гр.София, УЛ.БУЛИНА ЛИВАДА (Р.ПЕТКОВ) № 47",195521.6708,4734779.582,"254611069",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3599919992794 42.6919440019751)","1236","1236",2.4.2023 г._6,"ПГТ ""Макгахан"", гр.София, УЛ.КАДЕМЛИЯ № 15",201814.6549,4733033.618,"244607041",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3599919992794 42.6919440019751)","1237","1237",2.4.2023 г._6,"ПГТ ""Макгахан"", гр.София, УЛ.КАДЕМЛИЯ № 15",201814.6549,4733033.618,"244607042",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3599919992794 42.6919440019751)","1238","1238",2.4.2023 г._6,"ПГТ ""Макгахан"", гр.София, УЛ.КАДЕМЛИЯ № 15",201814.6549,4733033.618,"244607043",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3599919992794 42.6919440019751)","1239","1239",2.4.2023 г._6,"ПГТ ""Макгахан"", гр.София, УЛ.КАДЕМЛИЯ № 15",201814.6549,4733033.618,"244607080",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3599919992794 42.6919440019751)","1240","1240",2.4.2023 г._6,"ПГТ ""Макгахан"", гр.София, УЛ.КАДЕМЛИЯ № 15",201814.6549,4733033.618,"244607083",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.3599919992794 42.6919440019751)","1241","1241",2.4.2023 г._6,"ПГТ ""Макгахан"", гр.София, УЛ.КАДЕМЛИЯ № 15",201814.6549,4733033.618,"244607085",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.1424947993814 42.7095279034894)","1242","1242",2.4.2023 г._6,"ПГТ ”Ал. Константинов ”, гр.Банкя, УЛ.АЛЕКСАНДЪР СТАМБОЛИЙСКИ № 13",184084.7081,4735778.207,"254624005",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2826719744443 42.7267045675572)","1243","1243",2.4.2023 г._60,"70 ОУ„Св. Климент Охридски”, ет.1, гр.София, кв. МОДЕРНО ПРЕДГРАДИЕ, УЛ.АДАМ МИЦКЕВИЧ № 10",195650.101,4737170.339,"254620040",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2826719744443 42.7267045675572)","1244","1244",2.4.2023 г._60,"70 ОУ„Св. Климент Охридски”, ет.1, гр.София, кв. МОДЕРНО ПРЕДГРАДИЕ, УЛ.АДАМ МИЦКЕВИЧ № 10",195650.101,4737170.339,"254620041",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2826719744443 42.7267045675572)","1245","1245",2.4.2023 г._60,"70 ОУ„Св. Климент Охридски”, ет.1, гр.София, кв. МОДЕРНО ПРЕДГРАДИЕ, УЛ.АДАМ МИЦКЕВИЧ № 10",195650.101,4737170.339,"254620045",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1246","1246",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602035",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1247","1247",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602036",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1248","1248",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602037",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1249","1249",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602070",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1250","1250",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602071",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1251","1251",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602072",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1252","1252",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602073",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1253","1253",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602076",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1254","1254",2.4.2023 г._61,"34-то ОУ, гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602077",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1255","1255",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602078",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1256","1256",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602079",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1257","1257",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602080",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1258","1258",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602081",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1259","1259",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602082",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1260","1260",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602083",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1261","1261",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602091",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2865882623242 42.6708716458675)","1262","1262",2.4.2023 г._61,"34-то ОУ ""Стою Шишков"", гр.София, УЛ.РОДОПСКИ ИЗВОР № 43",195697.8546,4730955.329,"234602092",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1263","1263",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611012",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1264","1264",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611013",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1265","1265",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611017",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1266","1266",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611018",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1267","1267",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611022",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1268","1268",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611023",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1269","1269",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611032",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1270","1270",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611033",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1271","1271",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611034",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1272","1272",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611035",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1273","1273",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611036",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1274","1274",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611041",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1275","1275",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611042",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2851115772599 42.6965537075412)","1276","1276",2.4.2023 г._62,"28 СУ ""Алеко Константинов"", гр.София, БУЛ.ВЪЗКРЕСЕНИЕ № 60",195702.3839,4733812.935,"254611070",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1277","1277",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602043",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1278","1278",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602044",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1279","1279",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602045",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1280","1280",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602046",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1281","1281",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602047",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1282","1282",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602048",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1283","1283",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602049",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1284","1284",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602050",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1285","1285",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602088",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2868152733175 42.6814463766056)","1286","1286",2.4.2023 г._63,"25-то ОУ ""Д-р Петър Берон"", гр.София, УЛ.БАЛКАНДЖИ ЙОВО № 22",195768.1254,4732128.952,"234602089",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1287","1287",2.4.2023 г._64,"36-то СУ ""Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602030",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1288","1288",2.4.2023 г._64,"36-то СУ ""Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602031",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1289","1289",2.4.2023 г._64,"36-то СУ ""Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602032",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1290","1290",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602065",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1291","1291",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602066",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1292","1292",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602067",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1293","1293",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602068",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1294","1294",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602069",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1295","1295",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602074",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1296","1296",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602075",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1297","1297",2.4.2023 г._64,"36-то СУ ""Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602084",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2873173289014 42.6731345290717)","1298","1298",2.4.2023 г._64,"36-то СУ 'Максим Горки"", гр.София, УЛ.ПИРИНСКИ ПРОХОД № 35",195768.6597,4731204.019,"234602090",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2870722629729 42.7099957311674)","1299","1299",2.4.2023 г._65,"3. СУ „Проф. Марин Дринов“, гр.София, УЛ.ХАЙДУТ СИДЕР № 12",195928.7119,4735298.755,"254612023",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2870722629729 42.7099957311674)","1300","1300",2.4.2023 г._65,"3. СУ „Проф. Марин Дринов“, гр.София, УЛ.ХАЙДУТ СИДЕР № 12",195928.7119,4735298.755,"254612028",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2870722629729 42.7099957311674)","1301","1301",2.4.2023 г._65,"3. СУ „Проф. Марин Дринов“, гр.София, УЛ.ХАЙДУТ СИДЕР № 12",195928.7119,4735298.755,"254612030",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2870722629729 42.7099957311674)","1302","1302",2.4.2023 г._65,"3. СУ „Проф. Марин Дринов“, гр.София, УЛ.ХАЙДУТ СИДЕР № 12",195928.7119,4735298.755,"254612031",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2870722629729 42.7099957311674)","1303","1303",2.4.2023 г._65,"3. СУ „Проф. Марин Дринов“, гр.София, УЛ.ХАЙДУТ СИДЕР № 12",195928.7119,4735298.755,"254612032",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2870722629729 42.7099957311674)","1304","1304",2.4.2023 г._65,"3. СУ „Проф. Марин Дринов“, гр.София, УЛ.ХАЙДУТ СИДЕР № 12",195928.7119,4735298.755,"254612033",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2870722629729 42.7099957311674)","1305","1305",2.4.2023 г._65,"3. СУ „Проф. Марин Дринов“, гр.София, УЛ.ХАЙДУТ СИДЕР № 12",195928.7119,4735298.755,"254612034",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2878913999543 42.7112309010613)","1306","1306",2.4.2023 г._66,"ПГТЕ „Хенри Форд“, гр.София, УЛ.ХАЙДУТ СИДЕР № 8",196001.8399,4735432.982,"254612007",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2878913999543 42.7112309010613)","1307","1307",2.4.2023 г._66,"ПГТЕ „Хенри Форд“, гр.София, УЛ.ХАЙДУТ СИДЕР № 8",196001.8399,4735432.982,"254612020",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2878913999543 42.7112309010613)","1308","1308",2.4.2023 г._66,"ПГТЕ „Хенри Форд“, гр.София, УЛ.ХАЙДУТ СИДЕР № 8",196001.8399,4735432.982,"254612021",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2878913999543 42.7112309010613)","1309","1309",2.4.2023 г._66,"ПГТЕ „Хенри Форд“, гр.София, УЛ.ХАЙДУТ СИДЕР № 8",196001.8399,4735432.982,"254612022",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2878913999543 42.7112309010613)","1310","1310",2.4.2023 г._66,"ПГТЕ „Хенри Форд“, гр.София, УЛ.ХАЙДУТ СИДЕР № 8",196001.8399,4735432.982,"254612027",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2878913999543 42.7112309010613)","1311","1311",2.4.2023 г._66,"ПГТЕ „Хенри Форд“, гр.София, УЛ.ХАЙДУТ СИДЕР № 8",196001.8399,4735432.982,"254612039",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1312","1312",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.1, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620024",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1313","1313",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.1, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620025",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1314","1314",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.1, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620026",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1315","1315",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.1, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620027",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1316","1316",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.2, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620028",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1317","1317",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.2, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620029",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1318","1318",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.2, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620030",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1319","1319",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.2, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620031",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2882868155454 42.7359999318417)","1320","1320",2.4.2023 г._67,"74 СОУ „Гоце Делчев”, ет.2, крило Г, гр.София, ж.к. ВРЪБНИЦА 1",196155.3028,4738182.446,"254620032",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2832292264756 42.8239400910418)","1321","1321",2.4.2023 г._68,"179 ОУ „Васил Левски”, с.Доброславци, УЛ.ДОБРОСЛАВСКО ШОСЕ № 39",196172.1588,4747967.526,"254621001",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2832292264756 42.8239400910418)","1322","1322",2.4.2023 г._68,"179 ОУ „Васил Левски”, с.Доброславци, УЛ.ДОБРОСЛАВСКО ШОСЕ № 39",196172.1588,4747967.526,"254621002",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2898320002968 42.7147381998021)","1323","1323",2.4.2023 г._69,"бивше 110. ОУ „Проф. д-р Гаврил Кацаров“, гр.София, ж.к. ЗАХАРНА ФАБРИКА",196177.9146,4735815.515,"254612010",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2898320002968 42.7147381998021)","1324","1324",2.4.2023 г._69,"бивше 110. ОУ „Проф. д-р Гаврил Кацаров“, гр.София, ж.к. ЗАХАРНА ФАБРИКА",196177.9146,4735815.515,"254612011",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2898320002968 42.7147381998021)","1325","1325",2.4.2023 г._69,"бивше 110. ОУ „Проф. д-р Гаврил Кацаров“, гр.София, ж.к. ЗАХАРНА ФАБРИКА",196177.9146,4735815.515,"254612012",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2898320002968 42.7147381998021)","1326","1326",2.4.2023 г._69,"бивше 110. ОУ „Проф. д-р Гаврил Кацаров“, гр.София, ж.к. ЗАХАРНА ФАБРИКА",196177.9146,4735815.515,"254612013",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2898320002968 42.7147381998021)","1327","1327",2.4.2023 г._69,"бивше 110. ОУ „Проф. д-р Гаврил Кацаров“, гр.София, ж.к. ЗАХАРНА ФАБРИКА",196177.9146,4735815.515,"254612014",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2898320002968 42.7147381998021)","1328","1328",2.4.2023 г._69,"бивше 110. ОУ „Проф. д-р Гаврил Кацаров“, гр.София, ж.к. ЗАХАРНА ФАБРИКА",196177.9146,4735815.515,"254612035",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.145900400526 42.7114577987737)","1329","1329",2.4.2023 г._7,"Народно Читалище “Отец Паисий”, гр.Банкя, УЛ.СТАРА ПЛАНИНА № 4",184373.4425,4735979.795,"254624004",2023/04/02,Парламентарни избори в България (април 2023)
"POINT (23.2936314770864 42.6663342233784)","1330","1330",2.4.2023 г._70,"121 СУ ”Г. ИЗМИРЛИЕВ”, гр.София, УЛ.ГЕОРГИ ИЗМИРЛИЕВ (403) № 24",196252.9646,4730426.03,"234610063",2023/04/02,Парламентарни избори в България (април 2023)
